dt_notific,precipitacao,ponto_orvalho,temp_media,temp_max,temp_min,umidade,precipitacao_soma_5d,precipitacao_soma_10d,precipitacao_soma_15d,ponto_orvalho_media_5d,ponto_orvalho_media_10d,ponto_orvalho_media_15d,temp_media_media_5d,temp_media_media_10d,temp_media_media_15d,temp_max_media_5d,temp_max_media_10d,temp_max_media_15d,temp_min_media_5d,temp_min_media_10d,temp_min_media_15d,umidade_media_5d,umidade_media_10d,umidade_media_15d,quantidade_de_casos,quantidade_de_casos_7dias,quantidade_de_casos_14dias,quantidade_de_casos_21dias,estacao
2021-09-24,0.0,11.0,21.0,29.4,14.9,55.2,0.0,0.0,0.0,12.04,11.25,11.253,23.56,24.66,25.287,30.94,31.93,32.493,18.16,18.86,19.493,50.8,46.31,44.567,3,3,3,3,Primavera
2021-09-25,0.0,11.2,21.2,28.3,16.3,53.7,0.0,0.0,0.0,11.58,11.57,11.227,22.56,23.98,24.9,30.2,31.14,32.06,17.0,18.5,19.307,52.3,48.59,45.373,1,1,1,1,Primavera
2021-09-26,0.0,11.8,23.2,31.4,17.4,51.2,0.0,0.0,0.0,11.3,11.45,11.153,21.86,23.73,24.66,29.2,31.2,31.947,16.8,18.06,18.973,52.78,49.05,45.88,0,0,0,0,Primavera
2021-09-27,0.0,12.2,24.2,31.7,19.2,49.2,0.0,0.0,0.0,11.24,11.3,11.12,21.82,23.79,24.573,29.54,31.46,31.947,16.58,18.04,18.853,52.86,48.43,46.107,3,3,3,3,Primavera
2021-09-28,2.2,13.1,24.0,31.8,18.7,53.8,2.2,2.2,2.2,11.86,11.7,11.367,22.72,23.73,24.4,30.52,31.35,31.76,17.3,18.04,18.727,52.62,49.59,47.187,5,5,5,5,Primavera
2021-09-29,0.0,12.6,25.6,33.8,20.3,47.3,2.2,2.2,2.2,12.18,12.11,11.56,23.64,23.6,24.32,31.4,31.17,31.753,18.38,18.27,18.7,51.04,50.92,47.887,1,1,1,1,Primavera
2021-09-30,3.0,15.2,24.3,32.8,18.2,61.5,5.2,5.2,5.2,12.98,12.28,12.04,24.26,23.41,24.073,32.3,31.25,31.527,18.76,17.88,18.587,52.6,52.45,49.927,4,4,4,4,Primavera
2021-10-01,0.2,14.7,26.4,34.6,20.0,52.1,5.4,5.4,5.4,13.56,12.43,12.153,24.9,23.38,24.12,32.94,31.07,31.78,19.28,18.04,18.467,52.78,52.78,50.293,1,1,1,1,Primavera
2021-10-02,11.6,15.6,24.5,32.9,18.0,62.0,17.0,17.0,17.0,14.24,12.74,12.28,24.96,23.39,24.18,33.18,31.36,32.033,19.04,17.81,18.373,55.34,54.1,50.733,0,0,0,0,Primavera
2021-10-03,49.8,16.8,24.5,32.5,17.6,66.1,64.6,66.8,66.8,14.98,13.42,12.793,25.06,23.89,24.173,33.32,31.92,32.007,18.82,18.06,18.3,57.8,55.21,52.327,2,2,2,2,Primavera
2021-10-04,0.2,14.8,27.2,35.0,21.8,50.4,64.8,67.0,67.0,15.42,13.8,13.213,25.38,24.51,24.193,33.56,32.48,31.967,19.12,18.75,18.553,58.42,54.73,53.42,3,3,3,3,Primavera
2021-10-05,0.0,16.4,25.4,33.6,20.6,59.7,61.8,67.0,67.0,15.66,14.32,13.407,25.6,24.93,24.14,33.72,33.01,32.073,19.6,19.18,18.453,58.06,55.33,54.32,1,1,1,1,Primavera
2021-10-06,7.2,17.4,24.5,30.5,21.1,65.9,68.8,74.2,74.2,16.2,14.88,13.687,25.22,25.06,23.993,32.9,32.92,31.68,19.82,19.55,18.633,60.82,56.8,55.46,1,1,1,1,Primavera
2021-10-07,4.8,16.5,21.7,24.8,18.3,72.9,62.0,79.0,79.0,16.38,15.31,13.953,24.66,24.81,23.813,31.28,32.23,31.333,19.88,19.46,18.5,63.0,59.17,57.067,1,1,1,1,Primavera
2021-10-08,1.2,16.4,22.4,28.1,18.5,69.5,13.4,78.0,80.2,16.3,15.64,14.38,24.24,24.65,24.007,30.4,31.86,31.413,20.06,19.44,18.727,63.68,60.74,58.033,1,1,1,1,Primavera
2021-10-09,0.0,16.0,21.3,26.7,19.3,72.1,13.2,78.0,80.2,16.54,15.98,14.713,23.06,24.22,24.027,28.74,31.15,31.233,19.56,19.34,19.02,68.02,63.22,59.16,0,0,0,0,Primavera
2021-10-10,14.0,16.0,18.7,22.6,17.1,84.5,27.2,89.0,94.2,16.46,16.06,15.033,21.72,23.66,23.86,26.54,30.13,30.853,18.86,19.23,19.073,72.98,65.52,61.213,1,1,1,1,Primavera
2021-10-11,15.8,16.4,18.0,19.5,17.0,90.6,35.8,104.6,110.0,16.26,16.23,15.34,20.42,22.82,23.513,24.34,28.62,30.06,18.04,18.93,19.047,77.92,69.37,63.84,4,4,4,4,Primavera
2021-10-12,26.4,14.7,19.9,26.5,15.5,73.5,57.4,119.4,136.4,15.9,16.14,15.507,20.06,22.36,23.227,24.68,27.98,29.713,17.48,18.68,18.8,78.04,70.52,65.46,0,0,0,0,Primavera
2021-10-13,0.0,14.2,22.1,29.6,16.2,63.5,56.2,69.6,134.2,15.46,15.88,15.58,20.0,22.12,23.1,24.98,27.69,29.567,17.02,18.54,18.633,76.84,70.26,66.107,2,2,2,2,Primavera
2021-10-14,0.0,15.7,23.8,30.9,18.7,62.1,56.2,69.4,134.2,15.4,15.97,15.787,20.5,21.78,22.98,25.82,27.28,29.373,16.9,18.23,18.527,74.84,71.43,67.093,1,1,1,1,Primavera
2021-10-15,0.0,16.7,23.7,29.5,18.5,66.1,42.2,69.4,131.2,15.54,16.0,15.887,21.5,21.61,22.94,27.2,26.87,29.153,17.18,18.02,18.547,71.16,72.07,67.4,2,2,2,2,Primavera
2021-10-16,0.0,17.7,23.9,30.1,20.3,69.3,26.4,62.2,131.0,15.8,16.03,16.087,22.68,21.55,22.773,29.32,26.83,28.853,17.84,17.94,18.567,66.9,72.41,68.547,1,1,1,1,Primavera
2021-10-17,0.0,17.6,23.0,30.8,19.0,73.2,0.0,57.4,119.4,16.38,16.14,16.22,23.3,21.68,22.673,30.18,27.43,28.713,18.54,18.01,18.633,66.84,72.44,69.293,0,0,0,0,Primavera
2021-10-18,9.6,18.0,22.3,28.9,19.6,77.8,9.6,65.8,79.2,17.14,16.3,16.3,23.34,21.67,22.527,30.04,27.51,28.473,19.22,18.12,18.767,69.7,73.27,70.073,1,1,1,1,Primavera
2021-10-19,63.4,17.8,20.2,25.5,17.9,86.3,73.0,129.2,142.4,17.56,16.48,16.5,22.62,21.56,22.06,28.96,27.39,27.84,19.06,17.98,18.507,74.54,74.69,72.467,0,0,0,0,Primavera
2021-10-20,16.4,15.8,18.3,20.1,18.2,85.5,89.4,131.6,158.8,17.38,16.46,16.46,21.54,21.52,21.587,27.08,27.14,26.94,19.0,18.09,18.347,78.42,74.79,74.187,1,1,1,1,Primavera
2021-10-21,16.4,13.9,18.5,25.1,14.8,75.3,105.8,132.2,168.0,16.62,16.21,16.227,20.46,21.57,21.187,26.08,27.7,26.58,17.9,17.87,17.927,79.62,73.26,74.813,0,0,0,0,Primavera
2021-10-22,0.0,14.6,21.7,29.0,16.7,66.8,105.8,105.8,163.2,16.02,16.2,16.1,20.2,21.75,21.187,25.72,27.95,26.86,17.44,17.99,17.82,78.34,72.59,74.407,1,1,1,1,Primavera
2021-10-23,0.0,15.3,22.9,30.2,17.8,64.3,96.2,105.8,162.0,15.48,16.31,16.027,20.32,21.83,21.22,25.98,28.01,27.0,17.08,18.15,17.773,75.64,72.67,74.06,0,0,0,0,Primavera
2021-10-24,0.0,17.5,22.7,28.0,18.8,72.9,32.8,105.8,162.0,15.42,16.49,16.127,20.82,21.72,21.313,26.48,27.72,27.087,17.26,18.16,17.74,72.96,73.75,74.113,0,0,0,0,Primavera
2021-10-25,2.8,17.4,23.0,29.5,19.2,72.5,19.2,108.6,150.8,15.74,16.56,16.22,21.76,21.65,21.6,28.36,27.72,27.547,17.46,18.23,17.88,70.36,74.39,73.313,1,1,1,1,Primavera
2021-10-26,1.6,17.6,22.8,29.5,19.7,73.0,4.4,110.2,136.6,16.48,16.55,16.3,22.62,21.54,21.92,29.24,27.66,28.213,18.44,18.17,18.06,69.9,74.76,72.14,2,2,2,2,Primavera
2021-10-27,0.2,15.8,24.2,29.7,20.3,61.8,4.6,110.4,110.4,16.72,16.37,16.373,23.12,21.66,22.207,29.38,27.55,28.427,19.16,18.3,18.38,68.9,73.62,71.36,2,2,2,2,Primavera
2021-10-28,0.0,13.7,24.1,29.0,20.3,53.6,4.6,100.8,110.4,16.4,15.94,16.34,23.36,21.84,22.34,29.14,27.56,28.387,19.66,18.37,18.653,66.76,71.2,70.7,1,1,1,1,Primavera
2021-10-29,0.0,14.1,22.9,27.8,19.7,58.2,4.6,37.4,110.4,15.72,15.57,16.233,23.4,22.11,22.28,29.1,27.79,28.18,19.84,18.55,18.72,63.82,68.39,70.44,2,2,2,2,Primavera
2021-10-30,0.0,15.6,22.9,28.8,19.3,64.8,1.8,21.0,110.4,15.36,15.55,16.16,23.38,22.57,22.227,28.96,28.66,28.133,19.86,18.66,18.773,62.28,66.32,70.353,0,0,0,0,Primavera
2021-10-31,0.0,16.1,21.6,25.0,19.6,71.4,0.2,4.6,110.4,15.06,15.77,16.053,23.14,22.88,22.073,28.06,28.65,27.793,19.84,19.14,18.727,61.96,65.93,70.493,0,0,0,0,Primavera
2021-11-01,14.2,17.9,19.9,24.8,18.3,88.3,14.2,18.8,124.6,15.48,16.1,16.073,22.28,22.7,21.867,27.08,28.23,27.393,19.44,19.3,18.68,67.26,68.08,71.5,0,0,0,0,Primavera
2021-11-02,73.0,16.3,21.4,27.6,16.4,75.1,87.2,91.8,188.0,16.0,16.2,15.96,21.74,22.55,21.807,26.8,27.97,27.307,18.66,19.16,18.467,71.56,69.16,71.32,0,0,0,0,Primavera
2021-11-03,0.2,16.2,22.7,29.7,16.3,69.5,87.4,92.0,124.8,16.42,16.07,15.853,21.7,22.55,21.973,27.18,28.14,27.587,17.98,18.91,18.36,73.82,68.82,70.2,3,3,3,3,Primavera
2021-11-04,0.0,16.8,24.3,30.6,18.4,64.6,87.4,89.2,108.4,16.66,16.01,15.92,21.98,22.68,22.373,27.54,28.25,28.287,17.8,18.83,18.373,73.78,68.03,68.807,4,4,4,4,Primavera
2021-11-05,0.2,16.5,24.5,30.4,18.4,63.1,87.6,87.8,92.2,16.74,15.9,16.093,22.56,22.85,22.773,28.62,28.34,28.64,17.56,18.7,18.613,72.12,67.04,67.993,3,3,3,3,Primavera
2021-11-06,0.0,15.7,25.3,31.7,19.8,57.8,73.4,87.6,92.2,16.3,15.89,16.167,23.64,22.96,23.013,30.0,28.54,28.82,17.86,18.65,18.82,66.02,66.64,67.393,0,0,0,0,Primavera
2021-11-07,0.0,17.5,23.8,30.3,20.3,68.5,0.4,87.6,92.2,16.54,16.27,16.313,24.12,22.93,23.073,30.54,28.67,28.827,18.64,18.65,18.987,64.7,68.13,67.673,1,1,1,1,Primavera
2021-11-08,2.0,17.8,22.8,29.8,17.9,74.7,2.2,89.6,94.2,16.86,16.64,16.333,24.14,22.92,23.08,30.56,28.87,28.947,18.96,18.47,18.927,65.74,69.78,67.793,0,0,0,0,Primavera
2021-11-09,8.6,18.2,23.0,29.5,18.7,75.4,10.8,98.2,100.0,17.14,16.9,16.387,23.88,22.93,23.08,30.34,28.94,28.947,19.02,18.41,18.893,67.9,70.84,67.987,4,4,4,4,Primavera
2021-11-10,0.0,17.8,23.3,29.2,20.8,72.0,10.6,98.2,98.4,17.4,17.07,16.4,23.64,23.1,23.113,30.1,29.36,28.927,19.5,18.53,18.967,69.68,70.9,67.92,1,1,1,1,Primavera
2021-11-11,26.4,17.5,19.2,22.5,18.5,89.8,37.0,110.4,124.6,17.76,17.03,16.513,22.42,23.03,22.78,28.26,29.13,28.447,19.24,18.55,18.847,76.08,71.05,69.787,2,2,2,2,Primavera
2021-11-12,21.8,16.1,18.2,21.5,16.6,87.8,58.8,59.2,146.4,17.48,17.01,16.673,21.3,22.71,22.387,26.5,28.52,27.947,18.5,18.57,18.6,79.94,72.32,72.067,5,5,5,5,Primavera
2021-11-13,6.6,13.1,18.1,21.8,14.5,72.9,63.4,65.6,153.0,16.54,16.7,16.607,20.36,22.25,22.067,24.9,27.73,27.547,17.82,18.39,18.253,79.58,72.66,73.047,1,1,1,1,Primavera
2021-11-14,0.2,13.1,19.0,25.7,15.3,69.7,55.0,65.8,153.2,15.52,16.33,16.44,19.56,21.72,21.807,24.14,27.24,27.34,17.14,18.08,17.987,78.44,73.17,73.373,0,0,0,0,Primavera
2021-11-15,0.0,13.1,20.3,26.8,16.0,64.9,55.0,65.6,153.2,14.58,15.99,16.24,18.96,21.3,21.72,23.66,26.88,27.46,16.18,17.84,17.747,77.02,73.35,72.94,2,2,2,2,Primavera
2021-11-16,0.0,13.7,21.1,27.5,16.3,64.3,28.6,65.6,139.0,13.82,15.79,15.96,19.34,20.88,21.8,24.66,26.46,27.64,15.74,17.49,17.613,71.92,74.0,71.34,2,2,2,2,Primavera
2021-11-17,0.0,14.9,22.9,29.3,18.0,61.8,6.8,65.6,66.0,13.58,15.53,15.867,20.28,20.79,21.9,26.22,26.36,27.753,16.02,17.26,17.72,66.72,73.33,70.453,5,5,5,5,Primavera
2021-11-18,0.0,16.6,22.7,29.2,19.4,69.3,0.2,63.6,65.8,14.28,15.41,15.893,21.2,20.78,21.9,27.7,26.3,27.72,17.0,17.41,17.927,66.0,72.79,70.44,5,5,5,5,Primavera
2021-11-19,14.6,18.6,21.5,25.7,19.0,84.1,14.6,69.6,80.4,15.38,15.45,16.013,21.7,20.63,21.713,27.7,25.92,27.393,17.74,17.44,17.967,68.88,73.66,71.74,4,4,4,4,Primavera
2021-11-20,19.8,18.9,20.8,23.6,19.5,89.2,34.4,89.4,100.0,16.54,15.56,16.173,21.8,20.38,21.467,27.06,25.36,26.94,18.44,17.31,18.04,73.74,75.38,73.48,3,3,3,3,Primavera
2021-11-21,24.4,17.1,19.8,22.6,17.8,84.6,58.8,87.4,124.4,17.22,15.52,16.267,21.54,20.44,21.1,26.08,25.37,26.333,18.74,17.24,17.907,77.8,74.86,75.267,1,1,1,1,Primavera
2021-11-22,8.0,16.6,22.2,29.2,17.8,73.2,66.8,73.6,132.4,17.56,15.57,16.207,21.4,20.84,20.993,26.06,26.14,26.26,18.7,17.36,17.74,80.08,73.4,75.58,2,2,2,2,Primavera
2021-11-23,0.2,14.3,24.3,31.6,17.4,59.1,67.0,67.2,130.6,17.1,15.69,15.973,21.72,21.46,21.093,26.54,27.12,26.38,18.3,17.65,17.707,78.04,72.02,74.54,0,0,0,0,Primavera
2021-11-24,0.0,14.8,24.7,30.8,19.1,56.8,52.4,67.0,122.0,16.34,15.86,15.747,22.36,22.03,21.207,27.56,27.63,26.467,18.32,18.03,17.733,72.58,70.73,73.3,1,1,1,1,Primavera
2021-11-25,0.0,15.4,24.5,29.6,20.5,57.6,32.6,67.0,122.0,15.64,16.09,15.587,23.1,22.45,21.287,28.76,27.91,26.493,18.52,18.48,17.713,66.26,70.0,72.34,3,3,3,3,Primavera
2021-11-26,0.0,14.7,23.9,29.8,18.7,57.2,8.2,67.0,95.6,15.16,16.19,15.4,23.92,22.73,21.6,30.2,28.14,26.98,18.7,18.72,17.727,60.78,69.29,70.167,6,6,6,6,Primavera
2021-11-27,24.8,17.7,20.7,25.3,18.9,83.5,25.0,91.8,98.6,15.38,16.47,15.507,23.62,22.51,21.767,29.42,27.74,27.233,18.92,18.81,17.88,62.84,71.46,69.88,0,0,0,0,Primavera
2021-11-28,0.4,17.0,21.5,28.5,17.9,77.5,25.2,92.2,92.4,15.92,16.51,15.767,23.06,22.39,21.993,28.8,27.67,27.68,19.02,18.66,18.107,66.52,72.28,70.187,2,2,2,2,Primavera
2021-11-29,0.0,16.8,23.7,30.6,18.6,68.0,25.2,77.6,92.2,16.32,16.33,16.013,22.86,22.61,22.307,28.76,28.16,28.007,18.92,18.62,18.327,68.76,70.67,70.073,1,1,1,1,Primavera
2021-11-30,0.0,17.8,22.9,29.3,19.3,73.6,25.2,57.8,92.2,16.8,16.22,16.327,22.54,22.82,22.48,28.7,28.73,28.173,18.68,18.6,18.547,71.96,69.11,70.653,4,4,4,4,Primavera
2021-12-01,19.2,18.8,21.5,27.7,18.9,85.0,44.4,52.6,111.4,17.62,16.39,16.667,22.06,22.99,22.507,28.28,29.24,28.187,18.72,18.71,18.72,77.52,69.15,72.033,3,3,3,3,Primavera
2021-12-02,9.0,17.5,23.4,31.0,18.5,72.0,28.6,53.6,120.4,17.58,16.48,16.84,22.6,23.11,22.54,29.42,29.42,28.3,18.64,18.78,18.753,75.22,69.03,72.713,1,1,1,1,Primavera
2021-12-03,0.0,16.7,21.1,28.9,18.0,77.3,28.2,53.4,120.4,17.52,16.72,16.847,22.52,22.79,22.433,29.5,29.15,28.28,18.66,18.84,18.66,75.18,70.85,73.247,2,2,2,2,Primavera
2021-12-04,50.2,16.4,21.6,28.3,17.0,73.6,78.4,103.6,156.0,17.44,16.88,16.7,22.1,22.48,22.44,29.04,28.9,28.453,18.34,18.63,18.527,76.3,72.53,72.547,0,0,0,0,Primavera
2021-12-05,0.0,15.7,22.9,29.3,18.5,65.5,78.4,103.6,136.2,17.02,16.91,16.487,22.1,22.32,22.58,29.04,28.87,28.833,18.18,18.43,18.46,74.68,73.32,70.967,0,0,0,0,Primavera
2021-12-06,64.0,16.7,19.1,22.9,18.4,87.0,123.2,167.6,175.8,16.6,17.11,16.46,21.62,21.84,22.533,28.08,28.18,28.853,18.08,18.4,18.5,75.08,76.3,71.127,2,2,2,2,Primavera
2021-12-07,34.6,17.2,19.7,25.0,16.7,85.5,148.8,177.4,202.4,16.54,17.06,16.5,20.88,21.74,22.367,26.88,28.15,28.573,17.72,18.18,18.427,77.78,76.5,71.947,0,0,0,0,Primavera
2021-12-08,23.4,14.6,17.5,22.1,16.0,82.9,172.2,200.4,225.6,16.12,16.82,16.52,20.16,21.34,21.913,25.52,27.51,27.94,17.32,17.99,18.333,78.9,77.04,73.533,0,0,0,0,Primavera
2021-12-09,5.6,14.2,20.6,28.6,13.3,69.2,127.6,206.0,231.2,15.68,16.56,16.48,19.96,21.03,21.64,25.58,27.31,27.793,16.58,17.46,17.947,78.02,77.16,74.36,1,1,1,1,Primavera
2021-12-10,0.0,15.0,23.2,30.2,17.8,62.2,127.6,206.0,231.2,15.54,16.28,16.453,20.02,21.06,21.553,25.76,27.4,27.833,16.44,17.31,17.767,77.36,76.02,74.667,1,1,1,1,Primavera
2021-12-11,0.0,16.6,24.4,30.5,19.0,63.8,63.6,186.8,231.2,15.52,16.06,16.58,21.08,21.35,21.587,27.28,27.68,27.88,16.56,17.32,17.787,72.72,73.9,75.107,3,3,3,3,Primavera
2021-12-12,0.0,18.3,24.5,30.5,21.0,69.0,29.0,177.8,206.4,15.74,16.14,16.62,22.04,21.46,21.84,28.38,27.63,28.227,17.42,17.57,17.927,69.42,73.6,74.14,0,0,0,0,Primavera
2021-12-13,30.2,19.1,21.9,27.4,19.8,84.6,35.8,208.0,236.2,16.64,16.38,16.76,22.92,21.54,21.867,29.44,27.48,28.153,18.18,17.75,18.053,69.76,74.33,74.613,0,0,0,0,Primavera
2021-12-14,9.8,18.9,22.4,28.3,19.5,80.9,40.0,167.6,246.0,17.58,16.63,16.9,23.28,21.62,21.78,29.38,27.48,28.0,19.42,18.0,18.113,72.1,75.06,75.473,5,5,5,5,Primavera
2021-12-15,19.2,19.0,21.4,26.3,19.9,86.3,59.2,186.8,265.2,18.38,16.96,16.98,22.92,21.47,21.68,28.6,27.18,27.8,19.84,18.14,18.153,76.92,77.14,76.32,1,1,1,1,Primavera
2021-12-16,48.6,19.2,23.0,29.3,19.5,79.8,107.8,171.4,294.6,18.9,17.21,17.007,22.64,21.86,21.78,28.36,27.82,27.907,19.94,18.25,18.193,80.12,76.42,75.973,4,4,4,4,Primavera
2021-12-17,4.2,18.8,21.2,23.1,20.4,86.8,112.0,141.0,289.8,19.0,17.37,17.093,21.98,22.01,21.633,26.88,27.63,27.38,19.82,18.62,18.32,83.68,76.55,76.96,1,1,1,1,Primavera
2021-12-18,5.4,18.2,23.8,30.1,19.3,73.6,87.2,123.0,295.2,18.82,17.73,17.193,22.36,22.64,21.813,27.42,28.43,27.46,19.72,18.95,18.407,81.48,75.62,76.713,2,2,2,2,Primavera
2021-12-19,0.0,16.7,21.9,25.7,18.9,72.6,77.4,117.4,245.0,18.38,17.98,17.213,22.26,22.77,21.833,26.9,28.14,27.287,19.6,19.51,18.533,79.82,75.96,76.647,0,0,0,0,Primavera
2021-12-20,0.0,15.9,21.1,25.4,18.0,72.5,58.2,117.4,245.0,17.76,18.07,17.227,22.2,22.56,21.713,26.72,27.66,27.027,19.22,19.53,18.5,77.06,76.99,77.113,1,1,1,1,Primavera
